Time,S,T,T1,P,V,I
11:54,676,"46,3","51,3","7002,31216358352","601,066422978373","11,6498142233366"
12:00,818,"44,1","49,1","8534,45144628275","613,647591529898","13,907740475287"
12:05,612,"45,4","50,4","6349,76000985925","623,360672665422","10,1863339929809"
12:09,841,"46,2","51,2","8744,94411296329","628,649099889003","13,9106921723221"
12:14,897,"47,5","52,5","9320,68144251437","605,984575701592","15,3810539347856"
12:20,885,"49,3","54,3","9173,44766113504","601,359371320702","15,2545185102684"
12:25,886,"49,4","54,4","9163,8549516202","595,288570418852","15,3939709360998"
12:29,884,"49,5","54,5","9140,91434580293","594,782820864918","15,3684908594207"
12:35,893,"50,2","55,2","9249,2152902001","601,262778421779","15,3829833180059"
12:40,902,"50,6","55,6","9313,44140089106","592,399740958926","15,7215487397332"
12:45,896,"51,2","56,2","9271,07582535379","601,475636920909","15,4138842145204"
12:49,1008,"52,1","57,1","10394,1122873907","610,144707635187","17,0354870858036"
12:55,1022,"52,7","57,7","10527,1792629757","608,255628516847","17,3071629253064"
13:00,361,"51,2","56,2","3640,73156657191","590,456427681845","6,16596144251585"
13:04,594,"48,7","53,7","6133,09773411255","614,28131725464","9,98418405678156"
13:09,349,"44,6","49,6","3541,11941787667","599,128328652702","5,91045231635068"
13:15,1072,"43,8","48,8","11172,6512383046","629,762764003506","17,7410477038658"
13:20,882,"48,2","53,2","9153,22137649392","602,956350106928","15,1805704921603"
13:24,1036,"51,5","56,5","10670,7434015665","615,442194511819","17,3383357474063"
13:30,898,"50,8","55,8","9295,78116564502","601,504229992789","15,4542240970715"
13:35,1045,"51,4","56,4","10765,3445650166","615,170575826447","17,4997715886426"
13:39,852,"54,5","59,5","8775,69158922981","598,569009589429","14,6611191836497"
13:44,991,55,60,"10174,3058997495","603,529373085422","16,8580128051357"
13:50,993,"55,4","60,4","10189,6373611143","602,005076102684","16,9261651863152"
13:55,1022,"52,9","57,9","10510,6729507028","611,246433564632","17,1954753002111"
13:59,747,"52,4","57,4","7710,07837983322","597,067580117927","12,9132423808883"
14:05,539,51,56,"5533,4689545787","596,644674137584","9,27431215669027"
14:10,1221,"51,3","56,3","12508,7886283632","585,225829534612","21,3742934728471"
14:15,1203,"54,9","59,9","12307,3156880727","591,522603091052","20,8061629830538"
14:19,397,"55,1","60,1","3992,83878834416","572,786631693948","6,9709007986723"
14:25,304,"48,6","53,6","3043,25529306486","583,740200965761","5,21337281213455"
14:30,314,"43,6","48,6","3167,95704702881","594,948606824526","5,32475748441104"
14:34,418,42,47,"4296,16116405588","617,345769962126","6,95908415201329"
14:39,1004,"45,7","50,7","10459,2005949564","617,398448876312","16,940762669541"
14:45,598,"49,6","54,6","6161,22104118863","595,947101913304","10,3385367953093"
14:50,1166,"47,5","52,5","12077,6614545047","610,249704364682","19,7913433929124"
14:54,553,"46,8","51,8","5713,1417806617","607,247494895217","9,40825911788656"
15:00,350,"42,9","47,9","3559,36032150433","614,637833381378","5,79098800658399"
15:05,419,"41,1","46,1","4297,89506983135","605,054165646046","7,10332283266289"
15:09,398,"40,6","45,6","4069,63573863314","602,115727596548","6,7588929372063"
15:14,390,"42,7","47,7","3983,5424555897","601,93991433802","6,61784068592723"
15:20,1103,"43,1","48,1","11473,0392616857","637,15415952211","18,0066928705149"
15:25,1086,"45,1","50,1","11272,6512461908","631,887072239678","17,8396611379241"
15:29,1030,"48,1","53,1","10681,7901363552","619,030479274644","17,2556772145883"
15:35,300,48,53,"3004,2995138806","586,427944780048","5,12304971245432"
15:40,767,"46,6","51,6","7984,09015372008","616,847354419175","12,9433807189429"
15:45,956,50,55,"9903,2246158408","603,316375234459","16,4146458182778"
15:49,939,"51,9","56,9","9701,26621440756","598,145343837962","16,2189111966667"
15:55,591,"49,4","54,4","6097,03200446302","611,478346445596","9,97096960162837"
16:00,991,"49,2","54,2","10276,2515739787","610,861712400979","16,8225497937792"
16:04,555,"50,7","55,7","5685,4029497504","586,849634657908","9,68800628642224"
16:09,648,"48,8","53,8","6708,36351121691","610,03538282036","10,9966793732559"
16:15,900,"49,7","54,7","9329,8079445657","603,530687830816","15,4587134220109"
16:20,832,"50,6","55,6","8591,53447094304","619,785021882566","13,8621201991082"
16:24,802,"52,1","57,1","8287,88536838965","599,768267512881","13,8184792649299"
16:30,316,49,54,"3161,44666294723","577,2209274453","5,47701324160119"
16:35,753,"48,4","53,4","7817,50648981284","608,931184094903","12,8380787419067"
16:39,810,"49,4","54,4","8400,73931498775","604,738501304778","13,8915238518176"
16:44,803,"48,7","53,7","8337,93796825862","614,027243274825","13,5791010245562"
16:50,810,"49,9","54,9","8395,80403372385","604,153153877925","13,8968140443082"
16:55,586,"50,6","55,6","6033,21572633607","609,203789893016","9,90344417817162"
16:59,837,"50,7","55,7","8653,16925348669","616,660972096326","14,0322959373778"
17:05,825,"51,9","56,9","8517,02726263346","612,766002274246","13,8993143076199"
17:10,767,"52,6","57,6","7918,83349876083","599,662702467888","13,2054794573202"
17:15,709,"51,6","56,6","7301,45160012231","589,519805502912","12,3854220536213"
17:19,369,"49,6","54,6","3733,89124756591","594,151661180408","6,2844076546849"
17:25,721,"46,2","51,2","7496,49338682006","609,348876564208","12,3024652627388"
17:30,655,"45,4","50,4","6811,45619691072","616,918373073928","11,0410979705"
17:34,600,"45,5","50,5","6224,37566781294","619,985429678749","10,0395515279095"
17:39,600,"45,7","50,7","6211,39617803537","604,563744215687","10,2741790877545"
17:45,578,"46,7","51,7","5977,54611329679","619,486614666692","9,64919333489222"
17:50,541,47,52,"5570,4888089727","597,823352032601","9,31795118078446"
17:54,459,"46,9","51,9","4709,01813049661","611,000515565927","7,70706081341844"
18:00,533,"44,1","49,1","5502,30521358919","630,612699089293","8,72533208026957"
18:05,478,"43,5","48,5","4914,60807398974","600,945834534983","8,17812154034266"
18:09,505,"43,5","48,5","5215,98518813094","626,674826174153","8,32327224626926"
18:14,448,44,49,"4604,88411864737","620,356844272308","7,42296012555322"
18:20,474,"43,4","48,4","4884,71824373378","607,913990414288","8,03521274515313"
18:25,307,"42,8","47,8","3097,44399437264","612,445723624728","5,05749958713171"
18:29,191,"40,5","45,5","1867,18864220234","579,109424800681","3,2242415029681"
18:35,131,"37,6","42,6","1249,83852769113","576,479792888138","2,16805262406423"
18:40,382,37,42,"3914,56398764323","640,45311343104","6,11217887078744"
18:45,375,"38,1","43,1","3849,11952540179","620,051632256858","6,2077403318685"
18:49,357,"38,3","43,3","3652,93777987661","626,125289258671","5,83419619450553"
18:55,336,"38,5","43,5","3410,31186332917","600,536030698461","5,67877977173619"
19:00,317,"38,3","43,3","3220,13034727395","609,062972564451","5,28702366147074"
19:04,105,"37,2","42,2","980,943187950199","560,137847268173","1,75125318300543"
19:09,232,"35,4","40,4","2317,97326506627","605,503495009301","3,82817487293061"
19:15,108,"34,4","39,4","1015,21216104056","568,468510962377","1,78587228925289"
19:20,244,34,39,"2445,30378528835","605,286505873909","4,03991128425676"
19:24,204,"34,6","39,6","2018,98584639401","619,197632415111","3,26064852431554"
19:30,129,"34,2","39,2","1234,88781667604","590,03737779563","2,09289760809655"
19:35,146,"34,1","39,1","1411,9517806806","593,878989996704","2,37750754693045"
19:39,148,"33,4","38,4","1434,00473002172","597,344754142756","2,4006316621624"
19:44,53,"32,6","37,6","465,795134072468","565,412908381934","0,823814113840191"
19:50,49,"31,3","36,3","428,697258102739","534,317568290983","0,802326712696215"
19:55,50,"30,6","35,6","440,453617943992","548,686752250348","0,802741484348847"
19:59,42,"30,1","35,1","363,827768497749","544,944536301234","0,667641831895774"
08:03,84,"23,7","28,7","783,252247027711","595,951727139875","1,31428807293963"
08:09,76,"23,8","28,8","701,077390803686","578,343570511294","1,2122161057032"
08:14,69,"23,8","28,8","631,787652778607","588,096438081016","1,07429260214559"
08:18,72,"23,8","28,8","661,486220951783","578,487475656139","1,14347544033084"
08:24,86,"23,9","28,9","802,559704208688","601,904399261413","1,33336740052656"
08:29,153,"24,4","29,4","1487,36187740914","598,088302420637","2,48686000276105"
08:33,169,"24,8","29,8","1667,6459067325","623,444552436851","2,67489049381247"
08:38,180,"25,2","30,2","1771,9789810148","644,010635755657","2,75147471584165"
08:44,196,"25,9","30,9","1948,72892969097","639,18452814403","3,04877362308722"
08:49,212,"26,2","31,2","2124,21082261535","630,28178562533","3,37025576664544"
08:53,224,"27,1","32,1","2246,61532989291","641,113484319083","3,50423970925991"
08:59,241,"27,5","32,5","2432,0431950564","626,929947704651","3,87929018857805"
09:04,255,"28,7","33,7","2581,54768685387","630,442706072261","4,09481727996703"
09:09,267,"29,4","34,4","2693,85223426336","612,461684671432","4,39840124155445"
09:13,289,"29,7","34,7","2945,82411081419","630,77541507002","4,67016316811775"
09:19,304,"30,5","35,5","3092,77773837337","617,280018821885","5,01033184951639"
09:24,319,"31,5","36,5","3259,28616086883","621,839094536499","5,2413657962406"
09:28,336,"32,1","37,1","3434,92751380587","617,765108574276","5,5602484927212"
09:33,352,"32,4","37,4","3598,84148319236","652,543231793421","5,51510046821185"
09:39,352,"32,7","37,7","3598,21975406243","651,691319207107","5,52135596717826"
09:44,386,"33,5","38,5","3976,65163448572","646,248851553632","6,15343706209387"
09:48,399,"34,5","39,5","4100,68047730684","614,382561575553","6,67447407164496"
09:54,425,35,40,"4401,48125733757","629,793898793401","6,98876452402954"
09:59,437,"35,7","40,7","4529,83570080026","631,786056381775","7,16988869102704"
10:03,447,"36,7","41,7","4623,92224426643","619,74704574183","7,46098311567044"
10:08,409,"37,2","42,2","4205,12796754245","612,299637824336","6,86776164442035"
10:14,482,"37,6","42,6","5002,01299054259","639,275296141208","7,82450537465741"
10:19,494,"38,3","43,3","5113,37941727076","613,640559865318","8,33285762335047"
10:23,480,"38,2","43,2","4967,95602893284","642,667388373034","7,73021335579145"
10:29,540,"38,9","43,9","5613,78333378033","641,84362693204","8,74634116196456"
10:34,545,"39,2","44,2","5661,06757798481","643,086904995134","8,80295887540681"
10:39,573,"39,7","44,7","5965,3138345498","618,503234562144","9,64475770085958"
10:43,594,"40,4","45,4","6193,55255591152","622,092597111565","9,95599784448292"
10:49,582,"40,5","45,5","6060,73193322076","619,101614155435","9,78955924947583"
10:54,611,"41,7","46,7","6370,40005851419","628,526387192707","10,1354536393728"
10:58,625,"42,4","47,4","6503,55060704038","613,751908117953","10,5963835240582"
11:03,594,"42,4","47,4","6184,25807524488","624,077388976394","9,90944101562187"
11:09,598,"41,9","46,9","6229,26287150953","628,633465428075","9,90921294218347"
11:14,678,"41,2","46,2","7090,01178731524","626,631520549912","11,3144831608427"
11:18,693,"42,4","47,4","7213,94761634302","610,361826722599","11,8191330134112"
11:24,711,"44,1","49,1","7396,42201944479","608,5994151028","12,1531862106628"
11:29,722,44,49,"7525,02632242842","613,558713589423","12,2645578259426"
11:33,730,"44,8","49,8","7606,00055725329","613,729351961861","12,3930858658459"
11:38,747,"45,8","50,8","7781,67202414744","618,351458838306","12,5845454278815"
11:44,766,"46,4","51,4","7975,63199013866","617,039894789711","12,9256342377291"
11:49,777,47,52,"8085,01958291018","615,665684070743","13,1321588844331"
11:53,789,"47,1","52,1","8209,74706288877","614,405516068806","13,3620985622293"
11:59,798,"47,1","52,1","8285,24637003936","603,235916074764","13,734670216507"
12:04,811,"46,8","51,8","8442,37145918666","619,004404354816","13,6386290627222"
12:09,818,"47,6","52,6","8503,69001985819","608,594451808209","13,9726709545128"
12:13,831,"47,6","52,6","8641,51394729107","610,290746896059","14,1596673245364"
12:19,839,"48,5","53,5","8691,59027559684","624,469944909174","13,9183484272586"
12:24,850,"48,8","53,8","8809,41421955678","621,849431129133","14,166474677899"
12:28,858,"49,4","54,4","8878,4083649886","622,057671873074","14,2726450720475"
12:33,868,"48,6","53,6","9014,91060540963","608,097003400184","14,8247903788419"
12:39,881,"49,3","54,3","9109,23229585237","594,478947910834","15,3230527806994"
12:44,885,"51,2","56,2","9159,52873279474","603,896816647611","15,1673737636865"
12:48,892,"52,7","57,7","9187,15465209173","613,433889662394","14,9766010761941"
12:54,898,"52,6","57,6","9251,89413449387","589,197781379931","15,7025271086824"
12:59,911,"52,4","57,4","9370,86165060843","585,465448429302","16,0058320704471"
13:03,901,"52,8","57,8","9263,50508769563","616,093383518989","15,0358782215523"
13:08,907,"53,5","58,5","9312,35387565957","582,281730568441","15,9928663167374"
13:14,924,53,58,"9523,63826318481","608,977462458383","15,6387368175151"
13:19,926,"53,5","58,5","9505,65233470214","614,74334630882","15,4627982421902"
13:23,928,"54,9","59,9","9537,73955614603","587,180743804715","16,2432771455429"
13:29,953,"53,3","58,3","9824,308874272","594,794869725697","16,5171378811702"
13:34,943,"53,6","58,6","9691,35176496373","611,762367654919","15,8416932413051"
13:39,946,54,59,"9746,01841070833","596,753689193553","16,3317271215851"
13:43,957,"54,2","59,2","9854,95205136301","598,687891311562","16,460917607292"
13:49,970,"52,5","57,5","10012,462001687","599,095522976801","16,7126303196806"
13:54,972,"53,8","58,8","10011,560032162","601,899097904683","16,6332863216012"
13:58,975,"56,2","61,2","9994,66230253232","600,223854842611","16,6515579510799"
14:03,996,"57,1","62,1","10177,7556252801","601,330288574077","16,9253999318983"
14:09,977,"57,3","62,3","9995,23476636572","597,986880684971","16,7148061089845"
14:14,958,"57,4","62,4","9812,68760532519","593,228616453473","16,5411568713405"
14:18,967,"56,8","61,8","9908,69059454637","597,112276832535","16,5943508097144"
14:24,975,"56,8","61,8","9985,77970273553","598,444008886779","16,6862389036378"
14:29,976,57,62,"9991,40467537241","598,331194898096","16,6987861581813"
14:33,1000,"56,3","61,3","10243,1909628861","600,374637367894","17,0613319173396"
14:38,1001,"54,4","59,4","10281,4620639631","605,960786496689","16,9672069432158"
14:44,973,"55,4","60,4","9998,44426721972","596,269528014045","16,7683300881078"
14:49,236,"55,1","60,1","2296,66135109311","578,142561994528","3,97248274399637"
14:53,960,"50,7","55,7","9910,57206422121","592,910214143616","16,7151312758809"
14:59,966,53,58,"9964,07466509997","597,746720993317","16,6693924285222"
15:04,945,"52,9","57,9","9751,07147758525","597,927012307653","16,3081300507762"
15:09,322,"53,6","58,6","3210,11410829847","590,060215657255","5,44031612896117"
15:13,183,"48,5","53,5","1769,57101904803","570,273724971648","3,10302042959459"
15:19,234,"43,7","48,7","2301,03719914823","570,832912073959","4,03101704628079"
15:24,378,"44,2","49,2","3835,04257405735","625,217531590626","6,1339331996986"
15:28,641,"49,3","54,3","6628,91945069858","611,071206632149","10,8480310948263"
15:33,156,"46,1","51,1","1492,28324027372","561,777593232399","2,65635948861418"
15:39,171,41,46,"1654,10744307173","570,429179748358","2,89975951756436"
15:44,224,"39,6","44,6","2223,77670442799","597,460401281713","3,72204869085447"
15:48,211,"38,5","43,5","2081,37013128821","586,643353504737","3,54793098541668"
15:54,241,"37,7","42,7","2399,92975558348","592,03575684295","4,05369055474146"
15:59,293,"37,4","42,4","2968,08886046826","618,586737601916","4,79817732914012"
16:03,889,"42,4","47,4","9273,63622686791","641,433328485793","14,4576775403296"
16:08,878,"47,2","52,2","9108,93491413306","600,876203699914","15,1594202899774"
16:14,856,"50,2","55,2","8850,45201773342","595,103256634131","14,872128355995"
16:19,832,"52,5","57,5","8578,43355814566","590,921195632605","14,517051717805"
16:23,869,"53,5","58,5","8927,59420235827","614,182037484517","14,5357461753891"
16:29,846,"54,6","59,6","8699,18032981859","586,978584240776","14,8202686833464"
16:34,436,"54,1","59,1","4409,54386792492","576,525711491304","7,64847738797065"
16:39,763,"52,7","57,7","7876,46135141785","601,928110878869","13,0853854622565"
16:43,149,"45,6","50,6","1421,60562090271","576,112164715963","2,46758480026818"
16:49,322,"41,6","46,6","3256,3689420936","596,474567292296","5,45935924288596"
16:54,156,"39,4","44,4","1500,06175512543","568,979173351543","2,63640889751621"
16:58,160,"38,1","43,1","1542,61558993556","606,898574644823","2,54180130648412"
17:03,752,"37,8","42,8","7889,01687881539","626,03137877748","12,6016317172809"
17:09,700,"42,9","47,9","7278,86392371242","607,754976735804","11,9766422363278"
17:14,695,"46,1","51,1","7223,52209036924","623,79773922093","11,5799106604503"
17:18,663,"47,8","52,8","6848,58645966806","596,137386990652","11,4882686594113"
17:24,646,49,54,"6661,18179076802","622,768392758985","10,6960819916658"
17:29,173,"46,7","51,7","1665,04154766463","560,980126948354","2,96809364125287"
17:33,121,"42,6","47,6","1139,36107738575","571,792330464467","1,99261343092911"
17:38,103,"39,3","44,3","960,693372714944","569,628434198847","1,68652636532463"
17:44,550,"37,1","42,1","5733,02005648434","646,043306427205","8,87404915343756"
17:49,555,"40,2","45,2","5761,48937357611","613,284516208594","9,39448041048614"
17:53,532,"42,7","47,7","5503,62861218181","632,823934458871","8,69693498064034"
17:59,519,44,49,"5370,21483388028","618,16961217625","8,68728376177306"
18:04,508,"44,3","49,3","5242,94852032047","625,020050303776","8,38844852700688"
18:09,501,"44,7","49,7","5167,0167518897","622,851955541317","8,29573818612977"
18:13,476,45,50,"4897,90767414845","620,616855635986","7,89199911292975"
18:19,460,"44,3","49,3","4731,14114625483","606,302558630051","7,8032676572319"
18:24,441,"44,6","49,6","4522,39792817038","601,832261077785","7,51438269539006"
18:28,404,"44,6","49,6","4122,20064606042","596,868363615747","6,90638153627157"
18:33,266,"42,4","47,4","2653,60492598314","585,820911296798","4,52972038862355"
18:39,161,"41,1","46,1","1554,33774004387","591,888305054359","2,62606597692637"
18:44,330,"39,4","44,4","3345,62804883064","599,491505238897","5,58077640732775"
18:48,324,"39,1","44,1","3288,96743873045","604,308186375679","5,44253331806729"
18:54,274,"39,7","44,7","2747,22915531927","622,229934078805","4,41513499247906"
18:59,281,"39,6","44,6","2830,04118415228","616,816003114034","4,58814487604836"
19:03,270,"39,3","44,3","2706,69551854478","594,455829930581","4,55323235514548"
19:08,251,"39,4","44,4","2495,13189660705","624,24311974954","3,99705149751294"
19:14,204,38,43,"2006,17382724767","583,893510341756","3,43585566839654"
19:19,216,"36,9","41,9","2132,03441157834","623,451172735359","3,41972957116137"
19:23,222,"36,9","41,9","2192,22530237839","584,554737485296","3,75024811501684"
19:29,215,37,42,"2124,20678593906","587,84224552901","3,61356605806281"
19:34,196,"36,6","41,6","1922,26616926839","619,67730683628","3,10204383485074"
19:39,178,"36,1","41,1","1740,18808845766","610,971521899095","2,84823109765999"
19:43,162,"35,3","40,3","1577,70675106841","596,350283498569","2,64560409330667"
19:49,145,"34,5","39,5","1400,46391789814","589,874612749909","2,3741722183455"
19:54,135,"34,3","39,3","1286,44122651195","610,900427205095","2,10581163348911"
19:58,120,"33,8","38,8","1140,3462875307","577,700945088801","1,97393876057345"
08:02,56,"23,8","28,8","502,300512845836","564,194447537669","0,890296802880712"
08:08,57,"23,9","28,9","512,527457123626","579,006569655679","0,885184182674152"
08:13,59,"24,3","29,3","528,860315087977","555,24336339003","0,952483811529106"
08:17,61,"24,8","29,8","551,719282024554","578,06641652318","0,954421959578464"
08:23,71,"25,6","30,6","648,666107866777","567,079506190159","1,14387153968012"
08:28,155,"26,2","31,2","1516,80355516054","622,491140728518","2,43666689518727"
08:33,170,"26,8","31,8","1675,55824687861","619,608428290514","2,70422119902635"
08:37,184,"27,2","32,2","1817,38747674434","635,220751732164","2,86103291145411"
08:43,199,"27,9","32,9","1969,64907822246","603,395849270396","3,26427349575587"
08:48,213,"28,7","33,7","2127,04786033247","615,083118150744","3,45814703340822"
08:52,229,"29,3","34,3","2289,5457952454","608,483945841878","3,76270534480193"
08:57,245,"30,1","35,1","2466,19256589635","615,96556363974","4,00378318444237"
09:03,261,"30,6","35,6","2635,75458383231","615,977738813481","4,27897701126244"
09:08,278,"31,2","36,2","2809,10765343531","645,704145040455","4,35045628096334"
09:12,292,"31,9","36,9","2957,98840518781","645,692859038945","4,58110750921189"
09:18,309,"32,4","37,4","3155,12862205996","627,50546357363","5,02804964293311"
09:23,325,"33,1","38,1","3323,6184886968","623,149120103033","5,33358450084511"
09:27,342,"34,1","39,1","3486,63616618285","609,836994910885","5,71732478560497"
09:32,358,"34,8","39,8","3676,18424995627","634,869784564662","5,79045394714614"
09:38,374,"35,5","40,5","3845,31358880117","636,212647761594","6,04406970268549"
09:43,392,"36,4","41,4","4031,44111860456","639,224244610827","6,30677129754205"
09:47,408,"36,9","41,9","4195,45236849437","612,866270721019","6,84562451700686"
09:53,423,"37,5","42,5","4369,34910476287","623,759246864329","7,00486466008772"
09:58,442,"38,4","43,4","4571,70806471325","628,513157883987","7,27384623116691"
10:03,456,"39,2","44,2","4719,14518315043","627,234981222745","7,5237276689365"
10:07,475,"39,6","44,6","4914,42600551532","616,005235694688","7,97789648650173"
10:13,490,"40,2","45,2","5060,51425875724","639,927788608891","7,90794578519251"
10:18,508,"40,8","45,8","5268,65358644053","629,945440209617","8,36366651798822"
10:22,520,"41,5","46,5","5386,88054047371","633,241439368948","8,50683515886447"
10:27,540,"41,7","46,7","5593,87107359107","636,210731003739","8,79248148607256"
10:33,558,"42,4","47,4","5778,92726788539","607,813125459146","9,50773687804118"
10:38,573,"42,9","47,9","5955,94069227048","620,977524049738","9,59123392007571"
10:42,592,"43,1","48,1","6154,65288170707","627,50754042455","9,80809390360957"
10:48,603,"43,8","48,8","6268,02499209505","625,147589941404","10,026472297018"
10:53,624,"44,5","49,5","6481,76235258627","627,354059632246","10,3319046925206"
10:57,635,"46,1","51,1","6581,27514407324","625,823397248233","10,5161858329544"
11:02,657,46,51,"6800,59304300119","631,08047762886","10,7761106294285"
11:08,671,"46,6","51,6","6942,91429498865","599,002775088826","11,5907881961967"
11:13,685,"46,6","51,6","7100,34048787384","602,411127793883","11,7865360719287"
11:17,706,"47,5","52,5","7326,11376435745","606,004601876691","12,0892048371741"
11:23,708,"48,9","53,9","7334,40598160207","602,898262948442","12,1652464973668"
11:28,729,"48,8","53,8","7556,36057887188","603,600058521568","12,5188201561479"
11:33,733,49,54,"7597,718918034","604,007037204956","12,5788582748844"
11:37,748,48,53,"7770,17574817741","612,306676478371","12,6900065713262"
11:43,760,49,54,"7885,73915273039","610,104817576916","12,9252202663294"
11:48,776,"49,6","54,6","8046,76071464736","608,557719567671","13,2226746221606"
11:52,781,"50,7","55,7","8086,30867569931","608,198276152005","13,2955139676824"
11:57,798,"50,6","55,6","8263,36960413852","610,227587374778","13,5414553112681"
12:03,821,"52,5","57,5","8481,50683275502","601,38403782412","14,1033121920597"
12:08,800,53,58,"8242,83636604415","610,602245578049","13,499518591257"
12:12,553,"52,6","57,6","5666,83527913975","590,882648362029","9,59045809662653"
12:18,388,"52,5","57,5","3917,67260226322","582,750410383862","6,72272817394091"
12:23,146,"51,2","56,2","1370,50582991731","535,545073779686","2,55908586787059"
12:27,145,"44,5","49,5","1373,3406735325","549,944924061241","2,49723311089161"
12:32,150,"40,3","45,3","1436,26463527582","597,394171641294","2,40421601591759"
12:38,886,"40,5","45,5","9270,22025455398","644,666959710101","14,3798594218675"
12:43,913,"46,8","51,8","9500,07738887656","610,001320866613","15,5738636358689"
12:47,905,"51,3","56,3","9336,01548472243","617,686528622544","15,1144877735021"
12:53,930,53,58,"9590,99544024871","594,11289620802","16,143388742214"
12:58,950,"53,6","58,6","9788,91632209062","593,855868182635","16,4836568038764"
13:03,938,"54,9","59,9","9644,7250706822","589,329145877165","16,3656000015524"
13:07,908,"55,8","60,8","9318,75057714743","584,358401450062","15,9469780087414"
13:13,927,"56,7","61,7","9511,36358172302","589,272721171177","16,1408516634187"
13:18,932,"56,8","61,8","9557,35089290191","586,034005399775","16,3085261347286"
13:22,944,"56,1","61,1","9693,69545886407","593,947113769767","16,3208057319084"
13:27,948,"56,5","61,5","9728,07596006154","590,211619327514","16,4823525012023"
13:33,964,"56,5","61,5","9884,51579944903","597,28306344428","16,5491312317634"
13:38,958,"57,6","62,6","9809,47461346611","592,725742682807","16,549769829578"
13:42,933,"56,5","61,5","9575,19639311517","589,426907770712","16,2449258201153"
13:48,944,"56,6","61,6","9685,53325890283","589,30906817582","16,4354050903781"
13:53,955,57,62,"9791,41407222836","590,962892044904","16,5685768159608"
13:57,962,"57,5","62,5","9853,06953498316","591,645143473499","16,6536810851461"
14:02,961,"56,4","61,4","9861,5886950852","592,820037770349","16,6350461637153"
